date,commit,cpu,class,parameters,method,ratio
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LcsGateBenchmarks,Band=64,Kernel_Cjk,0.06
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LcsGateBenchmarks,Band=96,Dp,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LcsGateBenchmarks,Band=96,Kernel,0.06
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LcsGateBenchmarks,Band=96,Dp_Cjk,0.9
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LcsGateBenchmarks,Band=96,Kernel_Cjk,0.07
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinBenchmarks,Length=8,Distance_Utf16,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinBenchmarks,Length=8,Distance_CodePoint,4.89
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinBenchmarks,Length=8,NormalizedSimilarity_Utf16,1.01
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinBenchmarks,Length=64,Distance_Utf16,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinBenchmarks,Length=64,Distance_CodePoint,2.48
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinBenchmarks,Length=64,NormalizedSimilarity_Utf16,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinBenchmarks,Length=512,Distance_Utf16,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinBenchmarks,Length=512,Distance_CodePoint,1.18
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinBenchmarks,Length=512,NormalizedSimilarity_Utf16,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=16, Distinct=32",Distance_CodePoint,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=16, Distinct=32",Distance_Utf16,0.68
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=16, Distinct=512",Distance_CodePoint,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=16, Distinct=512",Distance_Utf16,0.72
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=24, Distinct=32",Distance_CodePoint,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=24, Distinct=32",Distance_Utf16,0.77
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=24, Distinct=512",Distance_CodePoint,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=24, Distinct=512",Distance_Utf16,0.76
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=32, Distinct=32",Distance_CodePoint,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=32, Distinct=32",Distance_Utf16,0.8
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=32, Distinct=512",Distance_CodePoint,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=32, Distinct=512",Distance_Utf16,0.82
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=40, Distinct=32",Distance_CodePoint,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=40, Distinct=32",Distance_Utf16,2.18
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=40, Distinct=512",Distance_CodePoint,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=40, Distinct=512",Distance_Utf16,2.23
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=128, Distinct=32",Distance_CodePoint,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=128, Distinct=32",Distance_Utf16,2.12
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=128, Distinct=512",Distance_CodePoint,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=128, Distinct=512",Distance_Utf16,2.13
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=512, Distinct=32",Distance_CodePoint,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=512, Distinct=32",Distance_Utf16,3.17
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=512, Distinct=512",Distance_CodePoint,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinCodePointBenchmarks,"Length=512, Distinct=512",Distance_Utf16,0.14
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinIncumbentBenchmarks,Length=8,Lodestar,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinIncumbentBenchmarks,Length=8,Fastenshtein,3.58
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinIncumbentBenchmarks,Length=8,Quickenshtein,3.43
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinIncumbentBenchmarks,Length=8,F23_StringSimilarity,7.27
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinIncumbentBenchmarks,Length=64,Lodestar,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinIncumbentBenchmarks,Length=64,Fastenshtein,24.75
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinIncumbentBenchmarks,Length=64,Quickenshtein,5.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinIncumbentBenchmarks,Length=64,F23_StringSimilarity,37.22
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinIncumbentBenchmarks,Length=512,Lodestar,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinIncumbentBenchmarks,Length=512,Fastenshtein,30.4
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinIncumbentBenchmarks,Length=512,Quickenshtein,2.75
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,LevenshteinIncumbentBenchmarks,Length=512,F23_StringSimilarity,50.37
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MetricsIncumbentBenchmarks,"Samples=100000, Request=Bundle",Lodestar,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MetricsIncumbentBenchmarks,"Samples=100000, Request=Bundle",MlNet,3.87
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MetricsIncumbentBenchmarks,"Samples=100000, Request=AccuracyAlone",Lodestar,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MetricsIncumbentBenchmarks,"Samples=100000, Request=AccuracyAlone",MlNet,147.17
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MetricsIncumbentBenchmarks,"Samples=1000000, Request=Bundle",Lodestar,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MetricsIncumbentBenchmarks,"Samples=1000000, Request=Bundle",MlNet,2.05
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MetricsIncumbentBenchmarks,"Samples=1000000, Request=AccuracyAlone",Lodestar,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MetricsIncumbentBenchmarks,"Samples=1000000, Request=AccuracyAlone",MlNet,93.72
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=4,Dp,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=4,Kernel,0.99
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=4,Dp_Cjk,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=4,Kernel_Cjk,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=6,Dp,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=6,Kernel,0.72
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=6,Dp_Cjk,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=6,Kernel_Cjk,1.44
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=8,Dp,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=8,Kernel,0.55
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=8,Dp_Cjk,0.99
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=8,Kernel_Cjk,1.28
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=10,Dp,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=10,Kernel,0.48
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=10,Dp_Cjk,0.97
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=10,Kernel_Cjk,0.76
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=12,Dp,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=12,Kernel,0.43
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=12,Dp_Cjk,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=12,Kernel_Cjk,0.67
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=16,Dp,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=16,Kernel,0.3
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=16,Dp_Cjk,1.02
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=16,Kernel_Cjk,0.44
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=24,Dp,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=24,Kernel,0.19
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=24,Dp_Cjk,0.99
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=24,Kernel_Cjk,0.27
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=32,Dp,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=32,Kernel,0.14
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=32,Dp_Cjk,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=32,Kernel_Cjk,0.19
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=48,Dp,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=48,Kernel,0.08
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=48,Dp_Cjk,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=48,Kernel_Cjk,0.11
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=64,Dp,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=64,Kernel,0.05
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=64,Dp_Cjk,1.15
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=64,Kernel_Cjk,0.07
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=96,Dp,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=96,Kernel,0.12
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=96,Dp_Cjk,0.97
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,MyersGateBenchmarks,Band=96,Kernel_Cjk,0.11
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,StopWordBenchmarks,Documents=200,Count,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,StopWordBenchmarks,Documents=200,CountWithStopWords,0.82
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,StopWordBenchmarks,Documents=200,Hashing,0.98
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,StopWordBenchmarks,Documents=200,HashingWithStopWords,0.85
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,StopWordBenchmarks,Documents=1000,Count,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,StopWordBenchmarks,Documents=1000,CountWithStopWords,0.8
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,StopWordBenchmarks,Documents=1000,Hashing,0.97
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,StopWordBenchmarks,Documents=1000,HashingWithStopWords,0.81
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,TokenizerIncumbentBenchmarks,Model=WordPiece,Lodestar,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,TokenizerIncumbentBenchmarks,Model=WordPiece,MlTokenizers,0.81
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,TokenizerIncumbentBenchmarks,Model=SentencePiece,Lodestar,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,TokenizerIncumbentBenchmarks,Model=SentencePiece,MlTokenizers,0.15
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorMathBenchmarks,Dim=384,Dot,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorMathBenchmarks,Dim=384,L2Norm,0.39
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorMathBenchmarks,Dim=768,Dot,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorMathBenchmarks,Dim=768,L2Norm,0.97
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorMathBenchmarks,Dim=1024,Dot,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorMathBenchmarks,Dim=1024,L2Norm,0.99
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorizerBenchmarks,Documents=200,Count,1.01
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorizerBenchmarks,Documents=200,Tfidf,0.98
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorizerBenchmarks,Documents=200,CountBigrams,1.24
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorizerBenchmarks,Documents=200,Hashing,0.97
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorizerBenchmarks,Documents=1000,Count,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorizerBenchmarks,Documents=1000,Tfidf,1.05
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorizerBenchmarks,Documents=1000,CountBigrams,1.64
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorizerBenchmarks,Documents=1000,Hashing,0.98
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorizerIncumbentBenchmarks,Documents=200,Lodestar,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorizerIncumbentBenchmarks,Documents=200,MlNet,7.09
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorizerIncumbentBenchmarks,Documents=1000,Lodestar,1.0
2026-09-02,61c67f300c69292b5f2743f80508b1e0903991f6,AMD EPYC 7763,VectorizerIncumbentBenchmarks,Documents=1000,MlNet,12.89
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BatchEmbeddingBenchmarks,CorpusSize=1,UnitLoop,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BatchEmbeddingBenchmarks,CorpusSize=1,EmbedBatch,1.06
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BatchEmbeddingBenchmarks,CorpusSize=1,EmbedBatchBucketed,1.02
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BatchEmbeddingBenchmarks,CorpusSize=8,UnitLoop,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BatchEmbeddingBenchmarks,CorpusSize=8,EmbedBatch,0.58
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BatchEmbeddingBenchmarks,CorpusSize=8,EmbedBatchBucketed,0.58
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BatchEmbeddingBenchmarks,CorpusSize=32,UnitLoop,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BatchEmbeddingBenchmarks,CorpusSize=32,EmbedBatch,0.52
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BatchEmbeddingBenchmarks,CorpusSize=32,EmbedBatchBucketed,0.54
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BatchEmbeddingBenchmarks,CorpusSize=128,UnitLoop,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BatchEmbeddingBenchmarks,CorpusSize=128,EmbedBatch,0.55
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BatchEmbeddingBenchmarks,CorpusSize=128,EmbedBatchBucketed,0.5
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=1, Shape=clustered",LengthFilteredScan,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=1, Shape=clustered",TreeWithinDistance,0.5
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=1, Shape=uniform",LengthFilteredScan,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=1, Shape=uniform",TreeWithinDistance,0.44
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=2, Shape=clustered",LengthFilteredScan,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=2, Shape=clustered",TreeWithinDistance,1.21
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=2, Shape=uniform",LengthFilteredScan,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=2, Shape=uniform",TreeWithinDistance,1.03
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=3, Shape=clustered",LengthFilteredScan,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=3, Shape=clustered",TreeWithinDistance,1.36
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=3, Shape=uniform",LengthFilteredScan,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=3, Shape=uniform",TreeWithinDistance,1.21
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=4, Shape=clustered",LengthFilteredScan,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=4, Shape=clustered",TreeWithinDistance,1.33
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=4, Shape=uniform",LengthFilteredScan,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BkTreeBenchmarks,"Radius=4, Shape=uniform",TreeWithinDistance,1.32
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BpeBenchmarks,,Unigram,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,BpeBenchmarks,,Bpe,1.72
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,DecompositionBenchmarks,,TruncatedSvd_Rank20,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,DecompositionBenchmarks,,Nmf_Rank20,7.17
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,DecompositionBenchmarks,,MlNet_ProjectToPrincipalComponents_Rank20,0.84
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzBenchmarks,,Ratio,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzBenchmarks,,PartialRatio,117.71
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzBenchmarks,,TokenSortRatio,10.79
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzBenchmarks,,TokenSetRatio,11.76
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzBenchmarks,,WRatio,23.38
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzIncumbentBenchmarks,Operation=Ratio,Lodestar,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzIncumbentBenchmarks,Operation=Ratio,FuzzySharp,2.17
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzIncumbentBenchmarks,Operation=PartialRatio,Lodestar,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzIncumbentBenchmarks,Operation=PartialRatio,FuzzySharp,0.85
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzIncumbentBenchmarks,Operation=TokenSetRatio,Lodestar,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzIncumbentBenchmarks,Operation=TokenSetRatio,FuzzySharp,1.8
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzIncumbentBenchmarks,Operation=WRatio,Lodestar,1.0
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,FuzzIncumbentBenchmarks,Operation=WRatio,FuzzySharp,2.07
2026-09-03,3aab1281a849e2b8790dd705f6e031dc5a79eb73,AMD EPYC 7763,IndelBenchmarks,Length=8,Distance_Utf16,1.0
